grid_id,district_name,base_year,target_year,year,risk_state,prediction_scope,rvri,mismatch_gap,delta_rvri,delta_mismatch_gap,spatial_lag_rvri,neighbor_high_ratio,neighbor_env_level,lisa_type,is_edge_zone,neighbor_count,pred_probability,prob_rank_pct,top_decile_flag
G_053901,新丰县,2023,2024,2023,1,non_high_to_high,0.4034880566150117,-2.1844415905151062,0.0336155078408559,1.2256740504183972,0.5618589352500566,0.7142857142857143,low,NS,0,7,0.19830625812084093,0.5127118644067796,0
G_008848,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4006861635512009,0.5513856872178333,-0.0303497922571635,0.0244804453045246,0.4329688841974705,0.375,low,LL,0,8,0.19829777629389833,0.5125549278091651,0
G_000104,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4030837097478072,0.4850285320094882,-0.0541231877505363,-0.114047298341716,0.4275391618904876,0.4285714285714285,low,LL,0,7,0.1982924934335943,0.5123979912115506,0
G_034992,仁化县,2023,2024,2023,1,non_high_to_high,0.4255228053635035,0.5906905501072249,0.0020263568086071,0.3887243208178841,0.4869244101660865,0.75,low,NS,0,4,0.19828833582166483,0.512241054613936,0
G_024767,曲江区,2023,2024,2023,1,non_high_to_high,0.4027335031617636,-0.3638063305734048,-0.1263400859315447,-1.05239254838164,0.5357741097805266,0.8,mid,NS,0,5,0.1982470661747347,0.5120841180163214,0
G_027054,浈江区,2023,2024,2023,1,non_high_to_high,0.4235527511968677,0.5740557325320711,-0.0257141181513166,0.0190722342837609,0.473073753172724,1.0,high,NS,0,3,0.1982153152272806,0.5119271814187069,0
G_009818,乐昌市,2023,2024,2023,1,non_high_to_high,0.4232266326483383,0.5451733240772006,-0.0202055899985167,0.0704660542706616,0.4077270752946735,0.0,low,NS,0,1,0.1981606119927089,0.5117702448210923,0
G_032009,浈江区,2023,2024,2023,1,non_high_to_high,0.4137688273580303,0.5194849935854907,-0.0206792879945051,0.1455723045310717,0.4756029830225389,0.875,mid,NS,0,8,0.19813627198059708,0.5116133082234777,0
G_008909,乐昌市,2023,2024,2023,1,non_high_to_high,0.4065263185265384,0.4962395772030038,-0.0400895714287802,-0.1397218959614922,0.5210358955483967,0.8,mid,NS,0,5,0.19813371766971977,0.5114563716258631,0
G_036755,边缘争议区,2023,2024,2023,1,non_high_to_high,0.4217334880333092,0.3659257711986018,-0.0114965433166526,0.125632474196148,0.5105843420441478,1.0,high,NS,0,2,0.1979733530750159,0.5112994350282486,0
G_063262,始兴县,2023,2024,2023,1,non_high_to_high,0.3978669440322975,0.4958558892738883,-0.033397453400744,0.3635607503694869,0.4493794203077551,0.6,low,LL,0,5,0.19796494830842012,0.5111424984306341,0
G_066903,始兴县,2023,2024,2023,1,non_high_to_high,0.3929730097721909,0.4571076709418457,-0.0648277866801502,-0.0477773563072774,0.4178724099465528,0.2,low,LL,0,5,0.19785115259461086,0.5109855618330195,0
G_011602,乐昌市,2023,2024,2023,1,non_high_to_high,0.4171474395472778,0.5185692262532497,-0.0164169040535152,-0.0117490330925023,0.4111231555606576,0.0,low,LL,0,4,0.1978206453660886,0.5108286252354048,0
G_048290,仁化县,2023,2024,2023,1,non_high_to_high,0.4127601798868696,0.5783888596801661,-0.0537484339532854,-0.1686193038463781,0.472579197213049,0.75,low,NS,0,4,0.19778816206984973,0.5106716886377903,0
G_035490,仁化县,2023,2024,2023,1,non_high_to_high,0.4167744736370585,0.541399959379938,-0.0293286195344145,0.025666122163834,0.463250309480518,0.8,mid,NS,0,5,0.19772390829921602,0.5105147520401758,0
G_036308,仁化县,2023,2024,2023,1,non_high_to_high,0.4224785957501199,0.5512066405064203,-0.0173873571236961,0.1511485914264115,0.4383873549083074,0.6,low,NS,0,5,0.19771309544982277,0.5103578154425612,0
G_006964,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4108482476006101,0.4742723829376287,-0.022944313522379,0.0219058271282803,0.5537894209052918,1.0,high,NS,0,6,0.19768404785546112,0.5102008788449466,0
G_063332,始兴县,2023,2024,2023,1,non_high_to_high,0.4064456964666445,0.3567959710162757,-0.01199850275017,0.1212870109489832,0.5562287468275553,1.0,high,NS,0,7,0.1975973338642716,0.5100439422473321,0
G_048656,仁化县,2023,2024,2023,1,non_high_to_high,0.4222232970221082,0.6260357022722327,-0.0128214083808377,0.121124585333474,0.4454724835147033,1.0,high,NS,0,3,0.19753968807564437,0.5098870056497176,0
G_018288,乐昌市,2023,2024,2023,1,non_high_to_high,0.4180673201867359,0.616085199047587,-0.0252860819185074,0.022356691323602,0.4180673201867359,0.0,low,NS,0,0,0.19736891952943347,0.5097300690521029,0
G_056327,新丰县,2023,2024,2023,1,non_high_to_high,0.4065803588261581,-0.7114394312621865,-0.0422301631815901,-0.0294692160280365,0.4147421381857368,0.2,low,LL,0,5,0.19733821256294476,0.5095731324544883,0
G_054907,仁化县,2023,2024,2023,1,non_high_to_high,0.4071847361703183,0.6471730843977627,-0.031091400115581,-0.0496400288243983,0.4294112066021314,0.5,low,LL,0,6,0.19732408801178683,0.5094161958568738,0
G_060599,新丰县,2023,2024,2023,1,non_high_to_high,0.3758883070664048,-5.683328318934562,0.0214940192250429,3.26709145280215,0.3161262324688852,0.0,low,LL,0,7,0.19729706425715063,0.5092592592592593,0
G_024249,浈江区,2023,2024,2023,1,non_high_to_high,0.4144144898368355,0.5717668931327967,-0.0257725705022833,0.0658729645634135,0.4476065004874935,0.7142857142857143,low,NS,0,7,0.19727789090862652,0.5091023226616447,0
G_069800,新丰县,2023,2024,2023,1,non_high_to_high,0.4150990805836764,0.4357510631304022,-0.0282368360642115,0.0416746856544189,0.5016734913636931,0.5,low,NS,0,2,0.19711098752925393,0.5089453860640301,0
G_026972,曲江区,2023,2024,2023,1,non_high_to_high,0.3412990831866693,-9.037227158736108,-0.15814975458607,-3.842894890017404,0.3752918146503313,0.25,low,LL,0,8,0.1970383361500616,0.5087884494664155,0
G_001890,乐昌市,2023,2024,2023,1,non_high_to_high,0.4066382019634069,0.5033399343527554,-0.0259073945596304,0.0342232469008282,0.4463049765842851,0.625,low,NS,0,8,0.19702339783718664,0.508631512868801,0
G_018812,曲江区,2023,2024,2023,1,non_high_to_high,0.4223013009765713,0.4985864870747523,-0.0239157496113424,0.0196332093987099,0.4313271037729376,0.2,low,LL,0,5,0.19695510486016024,0.5084745762711864,0
G_016466,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4042073151961781,-0.0432185064181713,-0.044457853992406,-0.0697789998193535,0.4475843336796355,0.4,low,LL,0,5,0.1969183484939632,0.5083176396735718,0
G_015754,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4028189827532501,-0.3523601466359612,-0.0235445810726677,0.081233649624102,0.4964627226644166,0.8,mid,NS,0,5,0.19691297121495807,0.5081607030759573,0
G_011592,乐昌市,2023,2024,2023,1,non_high_to_high,0.4178701029478555,0.5263657473724404,-0.0234244350102622,0.0386994774710329,0.4189550529265466,0.3333333333333333,low,LL,0,3,0.1968789754203118,0.5080037664783428,0
G_025927,曲江区,2023,2024,2023,1,non_high_to_high,0.4292396745996327,0.0839321878426133,0.0467678774277279,0.9366158830693484,0.5130014182606584,1.0,high,NS,0,7,0.19686342034020213,0.5078468298807282,0
G_056046,翁源县,2023,2024,2023,1,non_high_to_high,0.4153371084570342,0.4571385574299998,-0.0031155894622476,0.3656096269127066,0.4576288440377969,1.0,high,NS,0,2,0.1968555369591135,0.5076898932831136,0
G_029532,仁化县,2023,2024,2023,1,non_high_to_high,0.417448662616497,0.5363375339521177,-0.0158662799486606,0.1227237685917275,0.4730609318881335,0.7142857142857143,low,NS,0,7,0.19679057066343197,0.5075329566854991,0
G_030587,曲江区,2023,2024,2023,1,non_high_to_high,0.4328501680384369,-0.0616993944985276,-0.0496508833951855,-0.6693979476095822,0.4624474330951309,0.5,low,NS,0,2,0.19677645123952278,0.5073760200878845,0
G_029914,曲江区,2023,2024,2023,1,non_high_to_high,0.408031805317484,-4.086697203025206,-0.0390079379236145,-0.2362469801968711,0.4394141000204765,0.4285714285714285,low,LL,0,7,0.1967464953551713,0.5072190834902699,0
G_029007,曲江区,2023,2024,2023,1,non_high_to_high,0.4242574863949764,0.5129180664876541,-0.0272681133944561,0.0061519011990869,0.4288775393333613,0.25,low,NS,0,4,0.19672639515094892,0.5070621468926554,0
G_002356,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4065313720604871,0.6116611888509025,-0.0278810405764657,0.1274785043045889,0.4208125609269358,0.25,low,LL,0,4,0.19670538461554102,0.5069052102950409,0
G_064209,始兴县,2023,2024,2023,1,non_high_to_high,0.4084758803481682,0.4140849587551405,-0.020726292327353,0.0138348840813448,0.4309809321604625,0.4,low,LL,0,5,0.19662728440001967,0.5067482736974263,0
G_022124,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4137146536382893,0.42149874350451,-0.0854323639993795,-0.5468145132069112,0.4604095425545246,0.5,low,NS,0,2,0.19662004914552075,0.5065913370998116,0
G_019338,武江区,2023,2024,2023,1,non_high_to_high,0.4264110415663131,0.5081546513080911,0.0039059523315865,0.3491746125133481,0.5497328295558069,1.0,high,NS,0,8,0.19661104534463078,0.5064344005021971,0
G_016053,乐昌市,2023,2024,2023,1,non_high_to_high,0.4243991272299109,0.4821112846536074,-0.0417408274771864,-0.110392184778855,0.4243991272299109,0.0,low,NS,0,0,0.19654612931160578,0.5062774639045826,0
G_008788,武江区,2023,2024,2023,1,non_high_to_high,0.4300407175083231,0.6999005976906286,-0.0167816294424665,0.1579890193598113,0.4300407175083231,0.0,low,NS,0,0,0.19653987899461617,0.506120527306968,0
G_001781,边缘争议区,2023,2024,2023,1,non_high_to_high,0.3953771121478046,0.4777406613083473,-0.0505431150668284,-0.09468002405957,0.3933075285647514,0.0,low,LL,0,5,0.1965253791132203,0.5059635907093534,0
G_035603,新丰县,2023,2024,2023,1,non_high_to_high,0.4203682620088328,0.5177944336152255,0.0273084260297151,0.5441972833719674,0.4829920560816745,1.0,high,NS,0,3,0.19651057933088217,0.5058066541117389,0
G_062405,始兴县,2023,2024,2023,1,non_high_to_high,0.4199243572493359,0.4219266679543224,0.0151459883244767,0.1748707764690021,0.4698586488078735,0.5,low,NS,0,4,0.1964325155755477,0.5056497175141244,0
G_006284,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4201032799180939,0.4083846807765873,-0.0292402218842708,0.0684123149303246,0.6042171666840462,1.0,high,NS,0,3,0.19636614045035225,0.5054927809165097,0
G_030070,新丰县,2023,2024,2023,1,non_high_to_high,0.4074740341685673,0.3991648625994105,-0.0139833325521976,0.191378133009394,0.5302364784702386,0.7142857142857143,low,NS,0,7,0.19613164515712078,0.5053358443188951,0
G_053554,新丰县,2023,2024,2023,1,non_high_to_high,0.374846033415175,-3.865164669616216,-0.0223752945421026,0.7036643857951406,0.4496802308812483,0.5,low,LL,0,8,0.1960260202141542,0.5051789077212806,0
G_015834,乐昌市,2023,2024,2023,1,non_high_to_high,0.4331860905005216,0.6592313234431445,0.0794519868236136,1.1689476464486126,0.4301799858097091,0.3333333333333333,low,NS,0,3,0.196005239719325,0.5050219711236661,0
G_044345,仁化县,2023,2024,2023,1,non_high_to_high,0.4060882981995451,0.6194285540966622,-0.0526648343159422,-0.2567114540859014,0.423395052423847,0.4,low,LL,0,5,0.19591126248046273,0.5048650345260515,0
G_060466,始兴县,2023,2024,2023,1,non_high_to_high,0.4141104183685371,0.4947330291950276,-0.004107835002992,0.2970175806001804,0.4564127870674535,0.5,low,NS,0,2,0.19587679861611634,0.5047080979284368,0
G_039109,仁化县,2023,2024,2023,1,non_high_to_high,0.4000800365477233,0.1006205538993185,-0.0690058565416066,-0.755160104833581,0.4907944185863112,0.75,low,NS,0,8,0.19583163966057426,0.5045511613308223,0
G_000085,边缘争议区,2023,2024,2023,1,non_high_to_high,0.3938693331727165,0.3777313141447245,-0.1086795014727319,-0.5374648002421989,0.422493641811313,0.3333333333333333,low,LL,0,3,0.1957923278164419,0.5043942247332078,0
G_037221,仁化县,2023,2024,2023,1,non_high_to_high,0.4096466063127879,0.6027896959777544,-0.0296673204480893,0.0458156668095095,0.4348293253865656,0.3333333333333333,low,LL,0,6,0.19572669754308722,0.5042372881355932,0
G_025180,武江区,2023,2024,2023,1,non_high_to_high,0.3832605838623304,-3.145634085219803,-0.0797042114815037,-1.1045008349654508,0.4027000915566545,0.4285714285714285,low,LL,0,7,0.19566841939665447,0.5040803515379786,0
G_065668,新丰县,2023,2024,2023,1,non_high_to_high,0.4282381009998778,0.5200814252293754,0.0352903084779211,0.7014230859942702,0.4585038688436282,1.0,high,NS,0,1,0.19563391572174713,0.5039234149403641,0
G_022289,武江区,2023,2024,2023,1,non_high_to_high,0.4120303172799909,0.6003113397310578,-0.0329634698673911,-0.0959454933190676,0.5054554890491019,0.8571428571428571,mid,NS,0,7,0.19562752214667808,0.5037664783427496,0
G_029172,乐昌市,2023,2024,2023,1,non_high_to_high,0.4080036447452518,0.5535930052519713,-0.0587712944970958,-0.2680739238495664,0.4319485768142752,0.0,low,NS,0,2,0.19556339445450463,0.503609541745135,0
G_019149,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4182972964052565,0.4592004767051371,-0.0108796001828809,0.1712007661677442,0.4793086171168631,0.8,mid,NS,0,5,0.19555166537564433,0.5034526051475203,0
G_032305,仁化县,2023,2024,2023,1,non_high_to_high,0.4098337647815465,-0.2337210214054811,-0.0421782040369458,-0.204964634435508,0.5956881625644209,0.8333333333333334,mid,LH,1,6,0.19554498985292051,0.5032956685499058,0
G_037370,翁源县,2023,2024,2023,1,non_high_to_high,0.4075543569746618,0.0737234942186513,0.0048522979556973,0.0136268346705758,0.455961792695666,0.75,low,NS,0,4,0.19549699886214544,0.5031387319522913,0
G_054560,仁化县,2023,2024,2023,1,non_high_to_high,0.4039577753533563,0.6124064413459059,-0.0408719531638511,-0.1410143304886538,0.4155351396983281,0.2857142857142857,low,LL,0,7,0.19544327217701948,0.5029817953546767,0
G_019104,武江区,2023,2024,2023,1,non_high_to_high,0.4198725421592023,0.1922597313331045,-0.0521057376429617,-0.5959260187270424,0.4455638871175345,0.6666666666666666,low,NS,0,3,0.19539862741516992,0.5028248587570621,0
G_067441,始兴县,2023,2024,2023,1,non_high_to_high,0.4014961517935232,0.5392173656749749,-0.0131024159043385,0.3974217227906076,0.4696930344900683,0.5,low,NS,0,4,0.19525791734968492,0.5026679221594476,0
G_055285,新丰县,2023,2024,2023,1,non_high_to_high,0.3928051856505834,-0.5487682821400985,-0.0683872170368073,-0.7087391717323727,0.4455256417893525,0.5,low,LL,0,6,0.19520315291888643,0.502510985561833,0
G_060987,翁源县,2023,2024,2023,1,non_high_to_high,0.3973805634742507,-0.6772551976832355,-0.0388168856333631,0.0370656288168779,0.5275392545446576,0.8571428571428571,mid,NS,0,7,0.19519411497284608,0.5023540489642184,0
G_029238,曲江区,2023,2024,2023,1,non_high_to_high,0.4118620861740049,-0.1098963858177383,-0.0432189771090921,-0.131539278419788,0.4198447349631043,0.2,low,LL,0,5,0.19517021270738993,0.5021971123666039,0
G_031802,浈江区,2023,2024,2023,1,non_high_to_high,0.4169674913111016,0.6103367437152323,-0.027309536513787,0.002870563405385,0.4118307190420229,0.25,low,LL,0,4,0.195168467112685,0.5020401757689894,0
G_032041,仁化县,2023,2024,2023,1,non_high_to_high,0.4194935628041314,0.5736748492778757,-0.0502404419598919,-0.237716239312217,0.4330808980605634,0.5,low,NS,0,2,0.1950406518637667,0.5018832391713748,0
G_003790,乐昌市,2023,2024,2023,1,non_high_to_high,0.4042655396599286,0.4747754237628414,-0.0502814662911823,-0.1392653300617806,0.4655799375557617,0.7142857142857143,low,NS,0,7,0.19503618659677038,0.5017263025737602,0
G_074265,南雄市,2023,2024,2023,1,non_high_to_high,0.3868704031667078,0.3499499749748786,-0.0612276931997303,-0.0274640549167196,0.4447070389881404,0.6666666666666666,low,NS,0,3,0.1949543980454986,0.5015693659761457,0
G_011091,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.42207590405975,0.5135830383748893,0.0037648046884923,0.3194449157003713,0.4780086467132386,1.0,high,NS,0,4,0.19495346835355293,0.5014124293785311,0
G_054776,始兴县,2023,2024,2023,1,non_high_to_high,0.4134466154451169,0.5942185235910421,0.0061063480197087,0.379235129025588,0.4134466154451169,0.0,low,NS,0,0,0.1949374823232092,0.5012554927809165,0
G_062377,始兴县,2023,2024,2023,1,non_high_to_high,0.4114076809873626,0.4158276518470225,-0.0033917672167197,0.2441613721543745,0.479056164767725,1.0,high,NS,0,5,0.19470004777465885,0.5010985561833019,0
G_001919,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.3998188315029126,0.5935163157930081,-0.0477626852124128,-0.0862904711890905,0.3919886377870376,0.0,low,LL,0,5,0.19464264328223954,0.5009416195856874,0
G_003686,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4329422996124297,0.4576496656666702,-0.0167689664202581,-0.2079043728069216,0.4329422996124297,0.0,low,NS,0,0,0.19462706741460856,0.5007846829880729,0
G_011867,乐昌市,2023,2024,2023,1,non_high_to_high,0.4143966878302352,0.4792023853369525,-0.0324667187175579,-0.036203294091925,0.4968760320829598,1.0,high,NS,0,4,0.19458687991704968,0.5006277463904583,0
G_004253,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4175470885493598,0.3996115352750596,-0.0508143430162497,-0.1872132933367943,0.604387182381413,1.0,high,NS,0,2,0.19456494925049797,0.5004708097928436,0
G_028761,乐昌市,2023,2024,2023,1,non_high_to_high,0.4135855786031885,0.5314207137229435,-0.0321254388533439,-0.0543478189096836,0.4979101355318057,0.6666666666666666,low,NS,0,3,0.19453595090338938,0.5003138731952291,0
G_052776,南雄市,2023,2024,2023,1,non_high_to_high,0.3893818094045056,0.4149459247947625,-0.0620517032337682,-0.2531910073220041,0.3893818094045056,0.0,low,NS,0,0,0.19436922650678684,0.5001569365976146,0
G_019977,边缘争议区,2023,2024,2023,1,non_high_to_high,0.434604072476608,0.3576804437049108,0.0450942078967105,0.3807994920290066,0.4872700233695665,1.0,high,NS,0,3,0.19433245628915619,0.5,0
G_058916,始兴县,2023,2024,2023,1,non_high_to_high,0.4096218980055195,0.4395834175455241,-0.0237467088557951,-0.0371374339813888,0.4092602355811475,0.0,low,LL,0,3,0.19424700682832372,0.4998430634023855,0
G_006234,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.405236628768634,0.3801953930724385,-0.0664248529745325,-0.1065291200647701,0.594418629255485,0.8571428571428571,mid,LH,1,7,0.19418617161114063,0.49968612680477087,0
G_012446,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4127986074670705,0.5597536422143158,-0.0348971267722006,-0.0971434858867221,0.4506119161403275,0.6666666666666666,low,NS,0,3,0.1941854414953242,0.49952919020715636,0
G_035507,仁化县,2023,2024,2023,1,non_high_to_high,0.4330351742418776,0.3406976528747937,-0.0344141539774616,-0.1150675052850647,0.4207177595616913,0.0,low,NS,0,5,0.1941838048952312,0.49937225360954174,0
G_022051,武江区,2023,2024,2023,1,non_high_to_high,0.4227028382993251,0.0582709560123864,-0.0179019684946504,0.2096381481572201,0.4964368667397352,0.6666666666666666,low,NS,0,6,0.19394940791470955,0.49921531701192723,0
G_008633,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4075158686044632,0.5149096364357568,-0.0321188992740362,0.0106830775281324,0.4388871750467586,0.5,low,LL,0,6,0.1938678606935981,0.4990583804143126,0
G_053133,南雄市,2023,2024,2023,1,non_high_to_high,0.3822763743695052,0.3815789029950966,-0.0512412428452392,-0.2016038804676536,0.4037356230437863,0.0,low,LL,0,4,0.19386586794612837,0.4989014438166981,0
G_056343,新丰县,2023,2024,2023,1,non_high_to_high,0.404011522969046,0.4845006986906752,-0.0666838088986827,-0.3562446139803828,0.4279632481834796,0.0,low,NS,0,1,0.19377157349948962,0.4987445072190835,0
G_039877,新丰县,2023,2024,2023,1,non_high_to_high,0.4174338814186023,0.4391672544054978,-0.0046177607775766,0.2755988130762123,0.4508392204946937,0.75,low,NS,0,4,0.19374391258202178,0.49858757062146897,0
G_027817,浈江区,2023,2024,2023,1,non_high_to_high,0.3845855378108432,-9.55421064265425,-0.0532259206280663,0.0612717909219195,0.3280668485586901,0.0,low,LL,0,7,0.19373566500256612,0.49843063402385435,0
G_032242,浈江区,2023,2024,2023,1,non_high_to_high,0.4138058942858915,-0.0727330906962172,-0.076654861309176,-0.9112109300810348,0.4838883410900007,0.8333333333333334,mid,NS,0,6,0.19373444222787417,0.49827369742623984,0
G_012402,曲江区,2023,2024,2023,1,non_high_to_high,0.4233356225254541,0.4971423298783468,-0.0245508921755718,0.0351934649386972,0.4987700238766029,0.5,low,NS,0,4,0.19371810298206502,0.4981167608286252,0
G_007642,乐昌市,2023,2024,2023,1,non_high_to_high,0.4087567198077674,0.3961255981350889,-0.0343741696668176,-0.0514043107577953,0.5171562970015888,1.0,high,NS,0,8,0.1936784495025814,0.4979598242310107,0
G_071576,始兴县,2023,2024,2023,1,non_high_to_high,0.412438670240081,0.3610879785777978,-0.0166960021338835,0.0804473554468316,0.4755905883286635,1.0,high,NS,0,5,0.19367279444929672,0.4978028876333961,0
G_038135,仁化县,2023,2024,2023,1,non_high_to_high,0.4147568677251913,0.4446207468492571,-0.0411374636072127,-0.0941209917017208,0.4751997917418831,0.8571428571428571,mid,NS,0,7,0.19364651073479425,0.4976459510357816,0
G_031119,仁化县,2023,2024,2023,1,non_high_to_high,0.4129901924202677,0.5782834459284375,-0.0255827667916855,-0.0212906736803084,0.4336529456904308,0.5,low,LL,0,6,0.19363091111032363,0.49748901443816695,0
G_056229,始兴县,2023,2024,2023,1,non_high_to_high,0.4297018580297021,0.403361473507189,0.0200302713057623,0.1832972086433424,0.430857646536351,0.0,low,NS,0,1,0.19362677161721914,0.49733207784055244,0
G_017208,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.433365063993499,0.449377510964146,-0.0113325572708907,-0.126587560393194,0.4433112670021771,1.0,high,NS,0,1,0.19351522863215348,0.4971751412429378,0
G_037087,翁源县,2023,2024,2023,1,non_high_to_high,0.3917733659853383,-0.3361927292991961,-0.0606208671202355,-0.3292700408906004,0.5129088647976535,1.0,high,NS,0,6,0.19348005359672885,0.4970182046453233,0
G_011281,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4116691097470624,0.5072093402714829,-0.0286412577463358,-0.1334200077281258,0.418837905193365,0.2,low,LL,0,5,0.19345946102396844,0.4968612680477087,0
G_010079,武江区,2023,2024,2023,1,non_high_to_high,0.4300794422707137,0.557397790454866,-0.0238666344451118,0.0745885854353902,0.5129530495708994,0.6666666666666666,low,NS,0,3,0.19340386338946275,0.4967043314500942,0
G_055810,始兴县,2023,2024,2023,1,non_high_to_high,0.4015132543698548,0.5206702994142559,-0.0384690736397984,0.1446890039912398,0.465342248877897,1.0,high,NS,0,2,0.19336430072846908,0.49654739485247956,0
G_011756,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.3981351038377074,0.6000780509516777,-0.0611119203367784,-0.3015500785243611,0.4207606991661474,0.25,low,LL,0,4,0.19334549357726036,0.49639045825486505,0
G_046870,曲江区,2023,2024,2023,1,non_high_to_high,0.4093642211595327,0.6881211580049234,-0.0443952214880227,-0.1284165442689996,0.4100403258748706,0.0,low,NS,0,2,0.19326098676460826,0.49623352165725043,0
G_001692,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4050205390138113,0.6169314402302888,-0.0309790304535372,0.0055120778428935,0.4055034119571629,0.25,low,LL,0,4,0.1932578740173178,0.4960765850596359,0
G_046628,仁化县,2023,2024,2023,1,non_high_to_high,0.426561773146955,0.6155520885934499,0.0074749312350418,0.3870134080154029,0.4666688460054469,0.6666666666666666,low,NS,0,3,0.19321456403418144,0.4959196484620213,0
G_010794,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.417259025137463,0.4573896903657626,-0.0305932450621176,0.0185512531430203,0.4067539339261998,0.0,low,LL,0,4,0.19312281216920874,0.4957627118644068,0
G_024489,乐昌市,2023,2024,2023,1,non_high_to_high,0.413276515033715,0.4239689956920681,-0.0484157638497965,-0.234123434186741,0.5910800564032533,1.0,high,NS,0,3,0.19309580636359042,0.49560577526679217,0
G_030287,乐昌市,2023,2024,2023,1,non_high_to_high,0.407910963229599,0.5030603712500383,-0.0751993790617869,-0.4712032342090096,0.5278324110897298,1.0,high,NS,0,1,0.19308466285672063,0.49544883866917766,0
G_016793,乐昌市,2023,2024,2023,1,non_high_to_high,0.423765067157144,0.5575785468362346,0.016415545151085,0.490964438726733,0.4263410077283964,0.3333333333333333,low,LL,0,3,0.1930649808873238,0.49529190207156304,0
G_031327,浈江区,2023,2024,2023,1,non_high_to_high,0.4314488479778309,0.4965649595971525,-0.0276160185119018,0.0301111179097321,0.4516541681332278,0.5,low,NS,0,2,0.1930559698162917,0.49513496547394853,0
G_017689,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4239493126950714,0.5159983060325517,-0.0295047544175189,0.0088472454878619,0.4239493126950714,0.0,low,NS,0,0,0.19303128812526638,0.4949780288763339,0
G_001397,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4095588302793598,0.5861138998690414,-0.051441563985666,-0.1618088918558027,0.4729631942161958,1.0,high,NS,0,1,0.19299821113891255,0.4948210922787194,0
G_002148,乐昌市,2023,2024,2023,1,non_high_to_high,0.3992452773065976,0.4821051090754057,-0.0508641566221075,-0.1684833848159806,0.416726874854031,0.25,low,LL,0,8,0.19290873727679014,0.4946641556811049,0
G_038927,翁源县,2023,2024,2023,1,non_high_to_high,0.4048985864252253,-0.3637126889692946,-0.0067289999094504,0.2344602500958499,0.4952747755157983,0.75,low,NS,0,4,0.19290348444823294,0.49450721908349027,0
G_014468,乐昌市,2023,2024,2023,1,non_high_to_high,0.4048252165623376,0.5943279433816442,-0.0181702859201631,0.1471716691330437,0.4561495638357655,0.8,mid,NS,0,5,0.19284644009104837,0.49435028248587576,0
G_050838,翁源县,2023,2024,2023,1,non_high_to_high,0.4063182998962168,0.4317507216170586,-0.0407065606913035,-0.0886309443160999,0.4671699297525005,1.0,high,NS,0,2,0.1928429356950338,0.49419334588826114,0
G_017030,乐昌市,2023,2024,2023,1,non_high_to_high,0.4252889807127473,0.5588740043173334,0.0123876253591764,0.4544483881098372,0.4202497630778423,0.0,low,NS,0,2,0.19283510675409027,0.4940364092906466,0
G_055290,新丰县,2023,2024,2023,1,non_high_to_high,0.4012118765562779,-1.3935214607583797,-0.013661980413145,0.6756419649549361,0.5107089649352887,1.0,high,NS,0,6,0.1927274278381692,0.493879472693032,0
G_035225,仁化县,2023,2024,2023,1,non_high_to_high,0.4163529691354676,0.6232886856097455,-0.0217876095340182,0.0826203119252665,0.4327526707928967,0.5,low,NS,0,4,0.19271426808488112,0.4937225360954175,0
G_010103,乳源瑶族自治县,2023,2024,2023,1,non_high_to_high,0.4093184315736584,0.4980352254163858,-0.0497302289020601,-0.1445788876422182,0.4177566234845309,0.25,low,LL,0,4,0.19264758526496772,0.4935655994978029,0
G_047047,新丰县,2023,2024,2023,1,non_high_to_high,0.4151641462065428,0.5614262184382058,-0.0010600876211812,0.3212521502452018,0.4444971263832936,1.0,high,NS,0,1,0.1926019972002444,0.49340866290018837,0
G_007460,乐昌市,2023,2024,2023,1,non_high_to_high,0.4069658647307936,0.6257347156369027,-0.0371768030595789,-0.0596924885703442,0.4682498192953489,1.0,high,NS,0,2,0.1925886861790442,0.49325172630257375,0
